Date,Open,High,Low,Close,Adj Close,Volume
2002-07-01,67.69999694824219,67.69999694824219,65.69999694824219,66.5999984741211,29.757144927978516,32801
2002-07-02,66.5,66.5,64.19999694824219,64.8499984741211,28.975242614746094,53167
2002-07-03,65.0,68.5,64.1500015258789,67.25,30.047569274902344,105430
2002-07-04,68.69999694824219,71.80000305175781,68.0,68.3499984741211,30.539051055908203,145827
2002-07-05,69.0,69.25,67.0999984741211,67.9000015258789,30.337995529174805,48472
2002-07-08,68.80000305175781,70.5,68.0,68.3499984741211,30.539051055908203,89751
2002-07-09,69.0,69.0,67.0999984741211,67.5,30.159271240234375,37756
2002-07-10,69.0,69.0,66.0,66.19999694824219,29.578432083129883,29923
2002-07-11,66.5,66.5,63.5,63.900001525878906,28.55077362060547,41027
2002-07-12,64.75,65.3499984741211,63.150001525878906,63.75,28.483749389648438,40946
2002-07-15,62.900001525878906,63.29999923706055,61.0,61.5,27.47844123840332,35589
2002-07-16,62.0,63.0,60.150001525878906,60.45000076293945,27.009302139282227,42097
2002-07-17,58.5,61.20000076293945,58.5,59.349998474121094,26.5178165435791,32003
2002-07-18,48.0,61.75,48.0,61.0,27.255050659179688,28211
2002-07-19,60.0,60.45000076293945,59.0,59.150001525878906,26.42845916748047,22216
2002-07-22,56.099998474121094,57.5,55.29999923706055,55.95000076293945,24.998685836791992,45314
2002-07-23,55.75,56.95000076293945,54.79999923706055,55.95000076293945,24.998685836791992,62142
2002-07-24,55.5,55.54999923706055,52.20000076293945,52.400001525878906,23.412527084350586,39808
2002-07-25,54.45000076293945,60.0,51.900001525878906,52.5,23.457210540771484,67779
2002-07-26,52.0,52.45000076293945,49.150001525878906,50.04999923706055,22.362537384033203,53213
2002-07-29,49.150001525878906,51.0,44.5,46.0,20.5529842376709,61733
2002-07-30,48.0,49.0,44.099998474121094,44.79999923706055,20.016820907592773,67289
2002-07-31,44.150001525878906,44.95000076293945,41.54999923706055,43.5,19.43597412109375,82611
2002-08-01,43.5,46.0,43.25,43.849998474121094,19.592361450195312,44416
2002-08-02,42.20000076293945,44.0,42.20000076293945,43.5,19.43597412109375,21102
2002-08-05,44.0,46.849998474121094,44.0,46.25,20.66468620300293,42282
2002-08-06,45.5,46.900001525878906,44.20000076293945,46.5,20.776386260986328,26712
2002-08-07,47.5,52.849998474121094,47.20000076293945,51.400001525878906,22.965726852416992,153039
2002-08-08,52.0,53.70000076293945,46.599998474121094,47.70000076293945,21.31255340576172,223312
2002-08-09,48.400001525878906,49.650001525878906,47.0,49.04999923706055,21.915740966796875,115831
2002-08-12,49.099998474121094,50.400001525878906,47.75,48.599998474121094,21.71467399597168,77028
2002-08-13,49.95000076293945,49.95000076293945,47.0,47.29999923706055,21.13382911682129,51260
2002-08-14,47.0,47.400001525878906,46.150001525878906,46.599998474121094,20.82107162475586,37073
2002-08-15,46.599998474121094,46.599998474121094,46.599998474121094,46.599998474121094,20.82107162475586,0
2002-08-16,48.0,48.0,46.099998474121094,46.599998474121094,20.82107162475586,31863
2002-08-19,47.0,47.0,46.0,46.20000076293945,20.64234733581543,19410
